id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
27449,Cleanup teams were also mobilised to remove debris.,,news,,test,Irrelevant,cleanup teams were also mobilised to remove debris.,51,8,Critical Rescue,False
27079,"Later, water bladders and other tanks have been supplied to many centers in the urban areas and the fire brigade is regularly refilling tanks.",,news,,test,Irrelevant,"later, water bladders and other tanks have been supplied to many centers in the urban areas and the fire brigade is regularly refilling tanks.",142,24,Situational Awareness,False
27039,"The outbreak in Orissa has been caused by drinking polluted water and eating contaminated meat, they added.",,news,,test,Irrelevant,"the outbreak in orissa has been caused by drinking polluted water and eating contaminated meat, they added.",107,17,Resource Requests,False
2599,".. . event discussed national. People are not getting aid. Many people have already died because of hunger, thirst, psychological health problems, stress, espcially little. .. ",evan pale nasyonal moun pa janm jwenn oken n ed gen anpil moun ki deja mouri akoz miz grangou swaf dlo swen sante pwoblem sikolojik stres spesyalman ti,direct,haiti_earthquake,test,Irrelevant,".. . event discussed national. people are not getting aid. many people have already died because of hunger, thirst, psychological health problems, stress, espcially little. ..",175,26,Resource Requests,False
2729,There has been no authority since the earthquake on Tieremasse street in zone Saint-michel. People need food and water.,"nan rue tiremasse prolonge zone st michel depi la tranbleman ta a finn pase, pa gen okenn otorite ki pase w moun sa yo, yo pa gen dlo, yo pa gen mang",direct,haiti_earthquake,test,Irrelevant,there has been no authority since the earthquake on tieremasse street in zone saint-michel. people need food and water.,119,19,Resource Requests,False
26849,"The Hong Kong Red Cross, in coordination with the Federation, sent some 2,000 tents, flashlights, sleeping bags, plastic mats and 100 generators for distribution in Nantou county.",,news,,test,Irrelevant,"the hong kong red cross, in coordination with the federation, sent some 2,000 tents, flashlights, sleeping bags, plastic mats and 100 generators for distribution in nantou county.",179,27,Situational Awareness,False
26709,"The sum of about 60 billion cedis (just under US $21 million) is needed to resettle and rehabilitate the affected communities - 18 billion for relief food, 36 billion for emergency road repairs and six billion for drugs - the parliamentarians said.",,news,,test,Irrelevant,"the sum of about 60 billion cedis just under us 21 million is needed to resettle and rehabilitate the affected communities - 18 billion for relief food, 36 billion for emergency road repairs and six billion for drugs - the parliamentarians said.",245,42,Situational Awareness,False
2869,"I own the cell hdo 368 - my house in broken. I ask to get this message passed on for me, please to the people who are responsible for my phone. ..","Bonswa mwen se yon gadyen antan digicel, hdo 368 morne gode kay mwen kraze MWEN MANDE NOU FE MESAJ SA PASE POU MWEN S. V. P, RESKONSAB DIGICEL FEM KA",direct,haiti_earthquake,test,Irrelevant,"i own the cell hdo 368 - my house in broken. i ask to get this message passed on for me, please to the people who are responsible for my phone. ..",146,32,Resource Requests,False
2959,"I live in Pont rouge, we dont have tents or drinkable water. We are many here",mwen rete pon rouj nou pa gen tant ak dlo potab nou pis la.,direct,haiti_earthquake,test,Irrelevant,"i live in pont rouge, we dont have tents or drinkable water. we are many here",77,16,Situational Awareness,False
26609,Each year they try to cope by shifting their homes to higher ground and by recropping to make up for lost harvests.,,news,,test,Irrelevant,each year they try to cope by shifting their homes to higher ground and by recropping to make up for lost harvests.,115,22,Situational Awareness,False
3129,"Thank you for your advice, however we do not have any water purification tablets",Mesi pou konsey yo men nou pa gen jif ni aquatab,direct,haiti_earthquake,test,Irrelevant,"thank you for your advice, however we do not have any water purification tablets",80,14,Resource Requests,False
26459,"By January 6, WFP expects to have 5,000 tons of essential food dispatched to 750,000 people (covering 15 day requirment).",,news,,test,Irrelevant,"by january 6, wfp expects to have 5,000 tons of essential food dispatched to 750,000 people covering 15 day requirment .",120,21,Critical Rescue,False
23649,There is widespread opposition in Papua to the division of the province.,,news,,test,Irrelevant,there is widespread opposition in papua to the division of the province.,72,12,Situational Awareness,False
3379,"People in Bizoton, Delmas and Carrefour need help from you. They are waiting for you.","People of bizoton, delmas and carrefour needs helps from you, they wait for you right now.",direct,haiti_earthquake,test,Irrelevant,"people in bizoton, delmas and carrefour need help from you. they are waiting for you.",85,15,Situational Awareness,False
3499,people in Mon Repos 44 have not found any help. Mon Repos is the laplaine area.,Moun mon repo 44 pa janm jwenn ed sa yo yap bay nan peyi a.,direct,haiti_earthquake,test,Irrelevant,people in mon repos 44 have not found any help. mon repos is the laplaine area.,79,16,Situational Awareness,False
3639,"People at Bigarat, in Damien are in trouble and are not yet visited by the authorities, nor the american, french or canadian missions. They need help. ",Nan do damien nan potopwens. Ti zone ki rele bigarat la moun pako gen visit oken otorite leta ni okenn mission meriken franse ak kanadien. Yo gen pwoblem,direct,haiti_earthquake,test,Irrelevant,"people at bigarat, in damien are in trouble and are not yet visited by the authorities, nor the american, french or canadian missions. they need help.",150,26,Resource Requests,False
3649,We have a well that is dry.It got full again can we drink the water ,Nou gen yon pi ki te sach li vinn plen eske nou bwl!,direct,haiti_earthquake,test,Irrelevant,we have a well that is dry.it got full again can we drink the water,67,15,Resource Requests,False
26349,"It is established the virus that has killed 20 out of 91 infected cases in western Uganda is a new strain of Ebola, which is characterized by high fever, abdominal pain and diarrhea but less internal and external bleeding.",,news,,test,Irrelevant,"it is established the virus that has killed 20 out of 91 infected cases in western uganda is a new strain of ebola, which is characterized by high fever, abdominal pain and diarrhea but less internal and external bleeding.",222,39,Critical Rescue,False
3679,"UNITECHD is an organization with problems dealing with the victims in the area. Rumours of help and donation are circulating widely, however, we have not received food, water, medicine nor tents. ","UNITECHD se yon Oganizasyon, li gen pwoblem ak moun ki viktim b kotel yo. Bwi, d ak don ap fe anpil pale. Men nou pa jwenn manje, dlo, medikaman ak tent. ps",direct,haiti_earthquake,test,Irrelevant,"unitechd is an organization with problems dealing with the victims in the area. rumours of help and donation are circulating widely, however, we have not received food, water, medicine nor tents.",195,31,Resource Requests,False
26249,CRS teams report that the poorest families are most affected because they had easily-destroyed thatched roofed houses.,,news,,test,Irrelevant,crs teams report that the poorest families are most affected because they had easily-destroyed thatched roofed houses.,118,17,Resource Requests,False
27809,"(b) In the south, a convoy carrying ballot boxes to a district centre in Uruzgan province was ambushed on 9 October.",,news,,test,Irrelevant,"b in the south, a convoy carrying ballot boxes to a district centre in uruzgan province was ambushed on 9 october.",114,21,Situational Awareness,False
26049,"Final distribution of the coal, however, is expected to take place around August/September when it is currently anticipated that beneficiary families will be moving from the temporary housing where they are currently based into their newly reconstructed permanent residences.",,news,,test,Irrelevant,"final distribution of the coal, however, is expected to take place around august september when it is currently anticipated that beneficiary families will be moving from the temporary housing where they are currently based into their newly reconstructed permanent residences.",275,40,Critical Rescue,False
2139,writing just so that the authorities can help control of the economy. either by money or other. now im in port de paix. thanks im counting on you,ekri jis pou otorite yo kapab ede m pran fas o nivo ekonomi. swa pa lajan ou lot. koulye a mwen nan vil pa de p. mesi deja mwen konte sou nou.,direct,haiti_earthquake,test,Irrelevant,writing just so that the authorities can help control of the economy. either by money or other. now im in port de paix. thanks im counting on you,145,28,Critical Rescue,False
28159,"Hospitals in Padang city especially in M. Djamil hospital, the biggest hospital in Padang city (with 600 beds) are slowly decreasing the emergency status and many specialist doctors have slowly left and not many operations are needed anymore.",,news,,test,Irrelevant,"hospitals in padang city especially in m. djamil hospital, the biggest hospital in padang city with 600 beds are slowly decreasing the emergency status and many specialist doctors have slowly left and not many operations are needed anymore.",240,38,Resource Requests,False
30129,"Foreign aid workers can enter some areas when accompanied by an armed escort, but humanitarian assistance is supposed to be neutral and the presence of armed policemen provided by the government is contrary to this principle, relief officials said.",,news,,test,Irrelevant,"foreign aid workers can enter some areas when accompanied by an armed escort, but humanitarian assistance is supposed to be neutral and the presence of armed policemen provided by the government is contrary to this principle, relief officials said.",248,39,Situational Awareness,False
30119,"The health-care worker referred the grandmother and child to the Fousseyni Daou Hospital, in the same city, where she was admitted to the paediatric ward on the following day, on 21 October.",,news,,test,Irrelevant,"the health-care worker referred the grandmother and child to the fousseyni daou hospital, in the same city, where she was admitted to the paediatric ward on the following day, on 21 october.",190,32,Resource Requests,False
30089,"The most commonly reported ailments at this time of year are colds, pneumonia, respiratory problems and intestinal disorders.",,news,,test,Irrelevant,"the most commonly reported ailments at this time of year are colds, pneumonia, respiratory problems and intestinal disorders.",125,18,Situational Awareness,False
29979,PIMA hospital reported four cases of suspected hepatitis in the past two weeks.,,news,,test,Irrelevant,pima hospital reported four cases of suspected hepatitis in the past two weeks.,79,13,Critical Rescue,False
29319,"In Mauritania, the authorities estimate that some 37,000 Malians have found refuge in the south-east of the country since late January.",,news,,test,Irrelevant,"in mauritania, the authorities estimate that some 37,000 malians have found refuge in the south-east of the country since late january.",135,21,Critical Rescue,False
299,"People don't have no food neither, they would need to find some hot plates of food till they can",MOUN YO PA GEN MANJE TOU FK YO TA JWEN KEK PLA CHO ANNA TANDAN YO,direct,haiti_earthquake,test,Irrelevant,"people don't have no food neither, they would need to find some hot plates of food till they can",96,19,Resource Requests,False
29269,"Women needing assistance who had been registered at the center came at a pre-appointed time to pick up bags of weekly rations consisting of flour, cooking oil, and pulses.",,news,,test,Irrelevant,"women needing assistance who had been registered at the center came at a pre-appointed time to pick up bags of weekly rations consisting of flour, cooking oil, and pulses.",171,29,Situational Awareness,False
29239,"Three airforce cargo planes loaded with emergency supplies flew to India's stricken Andaman and Nicobar islands in the Bay of Bengal, they said.",,news,,test,Irrelevant,"three airforce cargo planes loaded with emergency supplies flew to india's stricken andaman and nicobar islands in the bay of bengal, they said.",144,23,Situational Awareness,False
409,"If all cyber cafes in Port-au-Priince are broken, come join me in Saint-Marc. We will truncated","Si tout cyber caf potoprens kraze, vini jwenn mwen St marc. Nap ka",direct,haiti_earthquake,test,Irrelevant,"if all cyber cafes in port-au-priince are broken, come join me in saint-marc. we will truncated",95,16,Situational Awareness,False
729,Why don't the authorithies send help in Mariani?,Poukisa otorite yo pa voye vi n ede n nan mariani,direct,haiti_earthquake,test,Irrelevant,why don't the authorithies send help in mariani?,48,8,Resource Requests,False
28889,"After a historic vote, Irwandi Yusuf, a former GAM rebel who was jailed for treason but escaped when the tsunami struck his prison, was recently sworn in as the first directly elected governor of Aceh province.",,news,,test,Irrelevant,"after a historic vote, irwandi yusuf, a former gam rebel who was jailed for treason but escaped when the tsunami struck his prison, was recently sworn in as the first directly elected governor of aceh province.",210,36,Situational Awareness,False
949,"a country, I cannot function well. My house is located about 1km, when the heavy trucks pass by the house shakes! I have two small children, ( my wife. .. ) OR ( Mrs. .. . )","yon peyi a mwe paka fonksyone byen. Kay mwen sitiye apepr 1 kilomt konsa, la gwo pwalou yo pase la konsa kay la tranble! Mwen gen 2 ti moun piti, madan",direct,haiti_earthquake,test,Irrelevant,"a country, i cannot function well. my house is located about 1km, when the heavy trucks pass by the house shakes! i have two small children, my wife. .. or mrs. .. .",165,33,Situational Awareness,False
28829,By providing villagers in hard to reach areas with tools to build temporary shelters and repair damaged houses the Red Cross is helping people to stay in or around their homes.,,news,,test,Irrelevant,by providing villagers in hard to reach areas with tools to build temporary shelters and repair damaged houses the red cross is helping people to stay in or around their homes.,176,31,Critical Rescue,False
28739,"New healthcare facilities will include upgraded water and sanitation facilities, furniture, basic equipment, and infectious waste incinerators.",,news,,test,Irrelevant,"new healthcare facilities will include upgraded water and sanitation facilities, furniture, basic equipment, and infectious waste incinerators.",143,17,Situational Awareness,False
28609,Afghanistan was already suffering a huge humanitarian crisis before the terrorist bombings thrust it onto the international stage.,,news,,test,Irrelevant,afghanistan was already suffering a huge humanitarian crisis before the terrorist bombings thrust it onto the international stage.,130,18,Situational Awareness,False
28539,"On 13 April, traffic between Mogadishu and other parts of southwestern Somalia slowed down due to reported increase of banditry and seizure of trucks by rival militia groups in those areas.",,news,,test,Irrelevant,"on 13 april, traffic between mogadishu and other parts of southwestern somalia slowed down due to reported increase of banditry and seizure of trucks by rival militia groups in those areas.",189,31,Critical Rescue,False
28409,"Approximately 300,000 victims are still living in substandard conditions (i.e., weathered tents and temporary shelters of stone, wood and corrugated iron sheeting) while only 30% of construction of new homes has been completed.",,news,,test,Irrelevant,"approximately 300,000 victims are still living in substandard conditions i.e., weathered tents and temporary shelters of stone, wood and corrugated iron sheeting while only 30 of construction of new homes has been completed.",224,33,Critical Rescue,False
28389,The Indonesian government initially tried to dissuade coastal residents from returning to their homes and considered a two-kilometre (more than a mile) exclusion zone.,,news,,test,Irrelevant,the indonesian government initially tried to dissuade coastal residents from returning to their homes and considered a two-kilometre more than a mile exclusion zone.,165,24,Critical Rescue,False
1579,and in addition what time will it be possible for me to sleep in my house?,E en plis ki le lap posib poum demi andan lakay mwen,direct,haiti_earthquake,test,Irrelevant,and in addition what time will it be possible for me to sleep in my house?,74,16,Resource Requests,False
28339,"A number of countries, including Turkey, have been mindful of the possible need to deploy troops in response to a US-led invasion of Iraq.",,news,,test,Irrelevant,"a number of countries, including turkey, have been mindful of the possible need to deploy troops in response to a us-led invasion of iraq.",138,24,Situational Awareness,False
28169,There has been no progress made for the gubernatorial elections.,,news,,test,Irrelevant,there has been no progress made for the gubernatorial elections.,64,10,Situational Awareness,False
28099,People get the infection by eating or drinking contaminated food or water.,,news,,test,Irrelevant,people get the infection by eating or drinking contaminated food or water.,74,12,Resource Requests,False
26009,"Whether uprooted by war, ethnic cleansing, political persecution, or natural resource scarcity, RI fights to help get the displaced and vulnerable home or to a safer place.",,news,,test,Irrelevant,"whether uprooted by war, ethnic cleansing, political persecution, or natural resource scarcity, ri fights to help get the displaced and vulnerable home or to a safer place.",172,27,Critical Rescue,False
26439,"The Redemption Hospital is situated in a densely populated slum community near the nation's capital, Monrovia.",,news,,test,Irrelevant,"the redemption hospital is situated in a densely populated slum community near the nation's capital, monrovia.",110,16,Situational Awareness,False
24509,"The latest tests show no sign of toxicity in waters anywhere in the city and any benzene that does enter urban waterways ""can be handled by the charcoal filters that we have in place,"" a spokesman for the regional emergency situations ministry office said.",,news,,test,Irrelevant,"the latest tests show no sign of toxicity in waters anywhere in the city and any benzene that does enter urban waterways can be handled by the charcoal filters that we have in place, a spokesman for the regional emergency situations ministry office said.",254,44,Critical Rescue,False
5199,people of Anse Rouge are dying of hunger and thirst. ,MOUN ANSWOUJ AP MOURI AK GRANGOU AK SWAF.,direct,haiti_earthquake,test,Irrelevant,people of anse rouge are dying of hunger and thirst.,52,10,Resource Requests,False
25369,"Numbers at the beginning of April showed that some 1,500 families were living in the cramped, squalid camp nicknamed ""Plastic City"" because of the sea of flimsy plastic tents that are serving as temporary homes for the refugees.",,news,,test,Irrelevant,"numbers at the beginning of april showed that some 1,500 families were living in the cramped, squalid camp nicknamed plastic city because of the sea of flimsy plastic tents that are serving as temporary homes for the refugees.",226,38,Critical Rescue,False
25359,"Airlifts of emergency rations of oil, cereals and nutritive-packed foods have begun since last week, with a first shipment from the World Food Program's headquarters in Rome expected on Thursday.",,news,,test,Irrelevant,"airlifts of emergency rations of oil, cereals and nutritive-packed foods have begun since last week, with a first shipment from the world food program's headquarters in rome expected on thursday.",195,30,Situational Awareness,False
25259,She said NGOs and companies inside Burma are continuing the work of rebuilding the region's outlaying areas.,,news,,test,Irrelevant,she said ngos and companies inside burma are continuing the work of rebuilding the region's outlaying areas.,108,17,Situational Awareness,False
4759,"I NEED TO KNOW IF THE QUAKE WILLSTART AGAIN,PEOPLE ARE TALKING ABOUT IT ",svp mwen ta renmen konnen eske ap gen tranbleman ank e si l ap pase pi f vre paske gen anpil rim nan lari a oke mesi,direct,haiti_earthquake,test,Irrelevant,"i need to know if the quake willstart again,people are talking about it",71,13,Situational Awareness,False
24549,The camps have nearly doubled in size during this time and have become severely overcrowded.,,news,,test,Irrelevant,the camps have nearly doubled in size during this time and have become severely overcrowded.,92,15,Situational Awareness,False
24559,In the a nearby industrial city of Harbin around 400 soldiers were observed near the town centre working feverishly with heavy earthmoving equipment in an attempt to plug a dike.But this daily routine came to an end after Sadhana Forest drilled a borehole from which water is now pumped using green energy - a combined windmill and solar energy system.,,news,,test,Irrelevant,in the a nearby industrial city of harbin around 400 soldiers were observed near the town centre working feverishly with heavy earthmoving equipment in an attempt to plug a dike.but this daily routine came to an end after sadhana forest drilled a borehole from which water is now pumped using green energy - a combined windmill and solar energy system.,352,60,Situational Awareness,False
25229,"When the Islamist fighters saw the troops arrive ""they drove us out of our homes and burnt everything down before fleeing,"" he said, speaking in the regional Hausa language.",,news,,test,Irrelevant,"when the islamist fighters saw the troops arrive they drove us out of our homes and burnt everything down before fleeing, he said, speaking in the regional hausa language.",171,29,Critical Rescue,False
24929,"The is currently no electicity, the communication infrastructure is damaged, and many roads are blocked.",,news,,test,Irrelevant,"the is currently no electicity, the communication infrastructure is damaged, and many roads are blocked.",104,15,Situational Awareness,False
25219,"The scarcity of water in Pakistan has become a problem due to the variability of the climate, the continually growing population, and the declining quality of freshwater resources - a phenomenon attributed to the entry of sewerage and industrial effluents into the country's freshwater streams.",,news,,test,Irrelevant,"the scarcity of water in pakistan has become a problem due to the variability of the climate, the continually growing population, and the declining quality of freshwater resources - a phenomenon attributed to the entry of sewerage and industrial effluents into the country's freshwater streams.",294,45,Situational Awareness,False
25949,"We feel lucky; most residents in Wajir still rely on bucket toilets, one of several sanitation challenges aggravated by a non-existent drainage and sewerage system.",,news,,test,Irrelevant,"we feel lucky most residents in wajir still rely on bucket toilets, one of several sanitation challenges aggravated by a non-existent drainage and sewerage system.",163,25,Situational Awareness,False
25199,"For this purpose, the UNDP will arrange heaters in communal tents while continuous heating arrangements along with food and shelter will be required by WHO.",,news,,test,Irrelevant,"for this purpose, the undp will arrange heaters in communal tents while continuous heating arrangements along with food and shelter will be required by who.",156,25,Resource Requests,False
4939,"Are the provinces losing days of schooling? About aid, people in the provinces are not receiving any because they are disaster-striken/helpless. They all came to the provinces with no money, so that everyone can profit/get help. ",n pwovens eske yap pedi ane lekol la. Pou kesyon ed mou n an pwovens pa jwenn paske moun yo sinistre tou yo ale an dey san 5 kob pou tout moun ka benefis,direct,haiti_earthquake,test,Irrelevant,"are the provinces losing days of schooling? about aid, people in the provinces are not receiving any because they are disaster-striken helpless. they all came to the provinces with no money, so that everyone can profit get help.",228,38,Resource Requests,False
24969,"He urged the people to start reconstructing, at least one room, with corrugated steel sheets as roofing material, till the massive rebuilding operations gets underway.",,news,,test,Irrelevant,"he urged the people to start reconstructing, at least one room, with corrugated steel sheets as roofing material, till the massive rebuilding operations gets underway.",167,25,Situational Awareness,False
24979,"Few places on earth are as breath-taking as Pakistan's Swat Valley, with its snow-crested mountains towering from green valley floors terraced with pine trees.",,news,,test,Irrelevant,"few places on earth are as breath-taking as pakistan's swat valley, with its snow-crested mountains towering from green valley floors terraced with pine trees.",159,24,Situational Awareness,False
4559,People in Jacquet Toto got water but no food. ,MOUN JACQUET TOTO JWENN DLO MEN YO PAJWENN MANJE.,direct,haiti_earthquake,test,Irrelevant,people in jacquet toto got water but no food.,45,9,Resource Requests,False
5899,"There are a lot of people who are in need, what do they have to do to successfully obtain aid? ",gen ampil moun ki nan bezwen koman pou fe pou yo rive jwenn ed yo?,direct,haiti_earthquake,test,Irrelevant,"there are a lot of people who are in need, what do they have to do to successfully obtain aid?",94,20,Situational Awareness,False
5059,what are the plans for these houses? the ppl are sleeping on the street and remember alot of them do not have family else where in the country ,Ki plan nou pou kay sa yo?Moun sa yo ap kouche difinintivman nan lari a?sonj gen anpil ladan yo pa gen moun an pwovens.,direct,haiti_earthquake,test,Irrelevant,what are the plans for these houses? the ppl are sleeping on the street and remember alot of them do not have family else where in the country,142,28,Critical Rescue,False
4459,why didn't you call me to give me food I am hungry ,POU KISA OU PA RELEM MWEN POUW BAN M MANJE MWEN GRANGOU,direct,haiti_earthquake,test,Irrelevant,why didn't you call me to give me food i am hungry,50,12,Resource Requests,False
24369,"There have been large losses of trees, and in Chimanimani, the timber industry estimates that 20% of the trees were destroyed.",,news,,test,Irrelevant,"there have been large losses of trees, and in chimanimani, the timber industry estimates that 20 of the trees were destroyed.",125,21,Situational Awareness,False
24319,"In this village, two people owned ferryboats.",,news,,test,Irrelevant,"in this village, two people owned ferryboats.",45,7,Critical Rescue,False
25929,"Suddenly alone in the world, she took Aaron to a half-constructed concrete building with no windows, water or electricity, sleeping among muddy puddles that gathered in the rain and swatting away mosquitoes.",,news,,test,Irrelevant,"suddenly alone in the world, she took aaron to a half-constructed concrete building with no windows, water or electricity, sleeping among muddy puddles that gathered in the rain and swatting away mosquitoes.",207,32,Situational Awareness,False
6179,What kind of precautions we can take for the days fasting service. ,ki kek prekosyon nou ka pran pou twa jou jan na,direct,haiti_earthquake,test,Irrelevant,what kind of precautions we can take for the days fasting service.,66,12,Situational Awareness,False
23909,"The health of the refugees is of particular concern to us, since the fumes spewed out, with the ash from the volcano, are sulfuric in content and could cause acute respiratory tract infections. It is this contaminated water that has raised fears of more waterborne disease outbreaks. By March 2003, the cereal pipeline will break affecting food aid distribution around the country without further urgent donor contributions. A joint taskforce consisting of 3 FACT members, 1 RDRT member and key National Society staff members was created to coordinate and support the Red Cross assistance to the most vulnerable . UNICEF is working with the local education authorities to finalise the distribution plan for education supplies expected to arrive in the coming days, including tents to serve as temporary learning facilities. The government is bolstering its electoral strategy ahead of the 2015 or 2020 presidential polls.",,news,,test,Irrelevant,"the health of the refugees is of particular concern to us, since the fumes spewed out, with the ash from the volcano, are sulfuric in content and could cause acute respiratory tract infections. it is this contaminated water that has raised fears of more waterborne disease outbreaks. by march 2003, the cereal pipeline will break affecting food aid distribution around the country without further urgent donor contributions. a joint taskforce consisting of 3 fact members, 1 rdrt member and key national society staff members was created to coordinate and support the red cross assistance to the most vulnerable . unicef is working with the local education authorities to finalise the distribution plan for education supplies expected to arrive in the coming days, including tents to serve as temporary learning facilities. the government is bolstering its electoral strategy ahead of the 2015 or 2020 presidential polls.",921,145,Critical Rescue,False
4409,"After each natural catastrophe in Haiti, we all, nationally and internationally, knew that the help never got to the real victims. Government and.. ","Apre chak katastwof ki pase nan peyi a, nou tout nou okouran, nasyonal e entenasyonal, kouman ed yo, lajan yo pa janm rive jwenn vre viktim kit se LETA oubye",direct,haiti_earthquake,test,Irrelevant,"after each natural catastrophe in haiti, we all, nationally and internationally, knew that the help never got to the real victims. government and..",147,23,Situational Awareness,False
23859,"The Jakarta Post reported that TNI personnel shot 10 Papuan rebels in a predawn raid on Wednesday (5 Nov.) in Jayawijaya district, about 650 kilometers west of Jayapura, the capital of Papua.",,news,,test,Irrelevant,"the jakarta post reported that tni personnel shot 10 papuan rebels in a predawn raid on wednesday 5 nov. in jayawijaya district, about 650 kilometers west of jayapura, the capital of papua.",189,32,Situational Awareness,False
25619,"An integrated community-based water/sanitation programme minimizing the effects of both slow and sudden onset disasters was successfully implemented in two provinces with 8,500 dry composting toilets constructed in Guangxi Province and 5,000 toilets in Hunan Province.",,news,,test,Irrelevant,"an integrated community-based water sanitation programme minimizing the effects of both slow and sudden onset disasters was successfully implemented in two provinces with 8,500 dry composting toilets constructed in guangxi province and 5,000 toilets in hunan province.",268,37,Situational Awareness,False
25739,"In both developed and developing countries, cities are increasingly feeling the effects of climate change, resource depletion, food insecurity, population growth and economic instability.",,news,,test,Irrelevant,"in both developed and developing countries, cities are increasingly feeling the effects of climate change, resource depletion, food insecurity, population growth and economic instability.",187,24,Situational Awareness,False
4199,.. to tell the government not to forget that Port-au-Prince is not the only place where you have survivors (victims) ,ouvenman an pou mwen poul pa bliye se pa potoprens selman tout vik,direct,haiti_earthquake,test,Irrelevant,.. to tell the government not to forget that port-au-prince is not the only place where you have survivors victims,114,20,Critical Rescue,False
25829,"To help, CARE will be providing Mingwa and other pregnant women in Boruwa with safe birthing kits since there is no access to a hospital to deliver their baby.",,news,,test,Irrelevant,"to help, care will be providing mingwa and other pregnant women in boruwa with safe birthing kits since there is no access to a hospital to deliver their baby.",159,29,Situational Awareness,False
25779,"The agricultural innovation project is being scaled up to cover the eight districts in Andhra Pradesh's ""rain shadow"" region.",,news,,test,Irrelevant,the agricultural innovation project is being scaled up to cover the eight districts in andhra pradesh's rain shadow region.,123,19,Situational Awareness,False
23339,He also condemned Israel's use of disproportionate force.,,news,,test,Resource Requests,he also condemned israel's use of disproportionate force.,57,8,Irrelevant,False
17449,Many people have been left homeless and face untold hardship compounded by the very cold temperatures currently experienced in the affected areas.,,news,,test,Resource Requests,many people have been left homeless and face untold hardship compounded by the very cold temperatures currently experienced in the affected areas.,146,22,Situational Awareness,False
13959,HELP IN HOUSE CONSTRACT- ION BOBIES R SUF ERING NAMONIA AND OTHER DESEASES, CONSTRACT -  BOBIES  SUF ering NAMONIA   deseases  a,direct,pakistan_floods,test,Resource Requests,help in house constract- ion bobies r suf ering namonia and other deseases,74,13,Irrelevant,False
23599,"Still, an expected onslaught of additional medical needs in the tsunamis' wake (e.g., increased water-borne disease and psychological illness) will require still more resources.",,news,,test,Resource Requests,"still, an expected onslaught of additional medical needs in the tsunamis' wake e.g., increased water-borne disease and psychological illness will require still more resources.",175,24,Irrelevant,False
14679,Umer kot: Sindh: Shelter and Camp needed as people are stranded due to flood:,"Umer kot: Sindh: logon ko rehne ke liye ghar,sharan,dera avyashak he.yahan log kinare par kade hein.",direct,pakistan_floods,test,Resource Requests,umer kot sindh shelter and camp needed as people are stranded due to flood,74,14,Critical Rescue,False
28709,"Describing the timing of the meeting as apt, she said it coincided with a period ""when ECOWAS finds itself addressing alleged impunity and other forms of human rights violations perpetrated by terrorists and extremist groups in Mali.""Although we want to deliver fresh leafy vegetables and fruit, we do not want to waste any vegetables, therefore we are going to deal with the situation until the beginning of autumn, by delivering root vegetables together with some vegetable/fruit juice (made with agricultural products from Miyazaki).",,news,,test,Resource Requests,"describing the timing of the meeting as apt, she said it coincided with a period when ecowas finds itself addressing alleged impunity and other forms of human rights violations perpetrated by terrorists and extremist groups in mali. although we want to deliver fresh leafy vegetables and fruit, we do not want to waste any vegetables, therefore we are going to deal with the situation until the beginning of autumn, by delivering root vegetables together with some vegetable fruit juice made with agricultural products from miyazaki .",534,86,Irrelevant,False
13059,"Sent email , matched to Seniors are living in the Seward Park Co-Op top floors with no power or water .",,direct,usa_sandy,test,Resource Requests,"sent email , matched to seniors are living in the seward park co-op top floors with no power or water .",103,21,Irrelevant,False
23929,"Suffering from acute appendicitis, a man requires immediate medical attention, available only in Muzaffarabad where a string of field hospitals have been established.",,news,,test,Resource Requests,"suffering from acute appendicitis, a man requires immediate medical attention, available only in muzaffarabad where a string of field hospitals have been established.",166,23,Irrelevant,False
16809,"The immigrant populations are likely to be highly mobile and could extend into other areas between Tombouctou and Tamesna and in the west between Nioro and Nara, according to where rainfall occurs.",,news,,test,Resource Requests,"the immigrant populations are likely to be highly mobile and could extend into other areas between tombouctou and tamesna and in the west between nioro and nara, according to where rainfall occurs.",197,32,Situational Awareness,False
28669,"They're in 265 dormitories around the country, in situations where they have extremely poor heating and very limited food supply and they're actually unable to get food to these children,"" she said.",,news,,test,Resource Requests,"they're in 265 dormitories around the country, in situations where they have extremely poor heating and very limited food supply and they're actually unable to get food to these children, she said.",197,32,Irrelevant,False
25939,Individuals and institutions could send all monies collected to the above account.,,news,,test,Resource Requests,individuals and institutions could send all monies collected to the above account.,82,12,Irrelevant,False
27929,"Through collaborative effort of UNICEF, IRC, ICRC, Oxfam, water supply system with sanitary latrines and washing structures has been installed in the camps.",,news,,test,Resource Requests,"through collaborative effort of unicef, irc, icrc, oxfam, water supply system with sanitary latrines and washing structures has been installed in the camps.",156,23,Irrelevant,False
22849,"The fighting has taken on an ethnic dimension, with Dinka people loosely tied to Kiir fighting the Nuer, Machar's tribe.",,news,,test,Resource Requests,"the fighting has taken on an ethnic dimension, with dinka people loosely tied to kiir fighting the nuer, machar's tribe.",120,20,Irrelevant,False
25849,But they didn't come back and now we have to survive on rice gruel.,,news,,test,Resource Requests,but they didn't come back and now we have to survive on rice gruel.,67,14,Irrelevant,False
